Date,DateKey,IsMonthStart,Year,Quarter,YearQuarter,MonthNumber,Month,YearMonth,MonthYear,IsLatest,IsPrePandemicBase
2015-09-21,20150921,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-22,20150922,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-23,20150923,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-24,20150924,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-25,20150925,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-26,20150926,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-27,20150927,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-28,20150928,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-29,20150929,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-09-30,20150930,False,2015,Q3,2015 Q3,9,Sep,2015-09,Sep 2015,False,False
2015-10-01,20151001,True,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-02,20151002,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-03,20151003,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-04,20151004,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-05,20151005,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-06,20151006,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-07,20151007,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-08,20151008,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-09,20151009,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-10,20151010,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-11,20151011,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-12,20151012,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-13,20151013,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-14,20151014,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-15,20151015,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-16,20151016,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-17,20151017,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-18,20151018,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-19,20151019,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-20,20151020,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-21,20151021,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-22,20151022,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-23,20151023,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-24,20151024,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-25,20151025,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-26,20151026,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-27,20151027,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-28,20151028,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-29,20151029,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-30,20151030,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-10-31,20151031,False,2015,Q4,2015 Q4,10,Oct,2015-10,Oct 2015,False,False
2015-11-01,20151101,True,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-02,20151102,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-03,20151103,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-04,20151104,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-05,20151105,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-06,20151106,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-07,20151107,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-08,20151108,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-09,20151109,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-10,20151110,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-11,20151111,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-12,20151112,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-13,20151113,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-14,20151114,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-15,20151115,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-16,20151116,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-17,20151117,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-18,20151118,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-19,20151119,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-20,20151120,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-21,20151121,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-22,20151122,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-23,20151123,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-24,20151124,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-25,20151125,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-26,20151126,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-27,20151127,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-28,20151128,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-29,20151129,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-11-30,20151130,False,2015,Q4,2015 Q4,11,Nov,2015-11,Nov 2015,False,False
2015-12-01,20151201,True,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-02,20151202,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-03,20151203,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-04,20151204,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-05,20151205,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-06,20151206,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-07,20151207,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-08,20151208,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-09,20151209,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-10,20151210,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-11,20151211,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-12,20151212,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-13,20151213,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-14,20151214,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-15,20151215,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-16,20151216,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-17,20151217,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-18,20151218,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-19,20151219,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-20,20151220,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-21,20151221,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-22,20151222,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-23,20151223,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-24,20151224,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-25,20151225,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-26,20151226,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
2015-12-27,20151227,False,2015,Q4,2015 Q4,12,Dec,2015-12,Dec 2015,False,False
